.species.name,tax.id,phage.nonphage,source,source.version,acc,n_clstr,nt,perc_id_to_rep,is_rep
Flavobacterium phage vB_FspM_immuto_2-6A,2801477,phage,NCBI Refseq,209,NC_055915,3204,160410,100,TRUE
Bacillus phage WhyPhy,2801480,phage,NCBI Refseq,209,NC_055917,1689,18642,100,TRUE
Vibrio phage Gary,2801534,phage,NCBI Refseq,209,NC_055913,2450,128602,100,TRUE
Salmonella phage vB_SenS_BPS1,2801546,phage,NCBI Refseq,209,NC_052994,4251,58852,100,TRUE
Salmonella phage vB_SenS_BPS2,2801547,phage,NCBI Refseq,209,NC_052995,10,58526,97.14999999999999,FALSE
Salmonella phage vB_SenS_BPS4,2801549,phage,NCBI Refseq,209,NC_052996,10,58529,100,TRUE
Salmonella phage vB_SenS_ER19,2801563,phage,NCBI Refseq,209,NC_052993,4238,58344,100,TRUE
Salmonella phage vB_SenS_ER24,2801569,phage,NCBI Refseq,209,NC_052999,4388,60438,100,TRUE
Salmonella phage vB_SenS_ER3,2801571,phage,NCBI Refseq,209,NC_053006,4170,58971,100,TRUE
Salmonella phage vB_SenS_ER6,2801574,phage,NCBI Refseq,209,NC_053007,4160,58872,100,TRUE
Mycobacterium phage OhShagHennessy,2801895,phage,NCBI Refseq,209,NC_055918,2617,72623,100,TRUE
Streptomyces phage Werner,2801898,phage,NCBI Refseq,209,NC_054679,3624,51566,100,TRUE
Gordonia phage Phlop,2805836,phage,NCBI Refseq,209,NC_055920,4231,58358,100,TRUE
Klebsiella phage vB_KpnP_P184,2806547,phage,NCBI Refseq,209,NC_055919,2556,76617,100,TRUE
Pseudomonas virus F116,280701,phage,NCBI Refseq,209,NC_006552,3892,65195,100,TRUE
Salmonella phage vB_SalP_TR2,2812854,phage,NCBI Refseq,209,NC_055921,4059,70823,100,TRUE
Klebsiella phage vB_KpnS_ZX4,2820395,phage,NCBI Refseq,209,NC_054654,951,45424,100,TRUE
Klebsiella phage RAD2,2831671,phage,NCBI Refseq,209,NC_055956,660,49276,100,TRUE
Corynebacterium phage BFK20,28358,phage,NCBI Refseq,209,NC_009799,166,42972,100,TRUE
Mycobacterium virus D29,28369,phage,NCBI Refseq,209,NC_001900,628,49127,100,TRUE
Escherichia virus P2-2H1,2844217,phage,NCBI Refseq,209,NC_049386,1337,32662,100,TRUE
Escherichia virus P2-2H4,2844218,phage,NCBI Refseq,209,NC_049385,1324,31342,100,TRUE
Escherichia virus P2-4A7b,2844219,phage,NCBI Refseq,209,NC_049390,2067,32848,100,TRUE
Escherichia virus P2-4B2,2844220,phage,NCBI Refseq,209,NC_049387,1314,32118,100,TRUE
Escherichia virus P2-4C9,2844221,phage,NCBI Refseq,209,NC_049388,1317,32150,100,TRUE
Escherichia virus P2-4E6b,2844222,phage,NCBI Refseq,209,NC_049389,1419,31128,100,TRUE
Escherichia virus P88-4B11,2844224,phage,NCBI Refseq,209,NC_049391,2210,37100,100,TRUE
Lentibacter virus ICBM1,2845497,phage,NCBI Refseq,209,NC_048672,1970,40163,100,TRUE
Escherichia phage 2H10,2847058,phage,NCBI Refseq,209,NC_049950,1161,46288,100,TRUE
Rheinheimera phage Barba21A,2849598,phage,NCBI Refseq,209,NC_048191,2777,80361,100,TRUE
Rheinheimera phage Barba5S,2849599,phage,NCBI Refseq,209,NC_048187,2783,82744,100,TRUE
Rheinheimera phage Barba8S,2849600,phage,NCBI Refseq,209,NC_048188,2786,81920,100,TRUE
Sulfolobus virus STSV1,285013,phage,NCBI Refseq,209,NC_006268,2631,75294,100,TRUE
Lactococcus virus Sl4,287412,phage,NCBI Refseq,209,NC_028900,1286,28144,100,TRUE
Aeromonas phage Aeh1,2880362,phage,NCBI Refseq,209,NC_005260,2541,233234,100,TRUE
Bacillus phage Andromeda,2880537,phage,NCBI Refseq,209,NC_020478,637,49259,100,TRUE
Bacillus phage AP50,2880538,phage,NCBI Refseq,209,NC_011523,1497,14398,100,TRUE
Bacillus phage 250,2880539,phage,NCBI Refseq,209,NC_029024,3559,56505,100,TRUE
Bacillus phage Blastoid,2880540,phage,NCBI Refseq,209,NC_022773,791,50354,100,TRUE
Bacillus phage Curly,2880541,phage,NCBI Refseq,209,NC_020479,688,49425,100,TRUE
Bacillus phage Eoghan,2880542,phage,NCBI Refseq,209,NC_020477,74,49458,98.98,FALSE
Campylobacter phage CP21,2881391,phage,NCBI Refseq,209,NC_019507,2932,182833,100,TRUE
Burkholderia phage BcepMu,2881392,phage,NCBI Refseq,209,NC_005882,2012,36748,100,TRUE
Burkholderia phage BcepNY3,2881397,phage,NCBI Refseq,209,NC_009604,1068,47382,100,TRUE
Burkholderia phage DC1,2881398,phage,NCBI Refseq,209,NC_018452,3966,61847,100,TRUE
Burkholderia phage phi1026b,2881399,phage,NCBI Refseq,209,NC_005284,3353,54865,100,TRUE
Burkholderia phage phi644-2,2881400,phage,NCBI Refseq,209,NC_009235,744,48674,100,TRUE
Burkholderia phage phiE12-2,2881401,phage,NCBI Refseq,209,NC_009236,2016,36690,100,TRUE
Clostridium phage phi CD119,2883936,phage,NCBI Refseq,209,NC_007917,3774,53325,100,TRUE
Burkholderia phage phiE125,2883940,phage,NCBI Refseq,209,NC_003309,3779,53373,100,TRUE
Burkholderia phage phiE202,2883941,phage,NCBI Refseq,209,NC_009234,1993,35741,100,TRUE
Burkholderia phage phiE255,2883942,phage,NCBI Refseq,209,NC_009237,2235,37446,100,TRUE
Burkholderia phage Bcep1,2883943,phage,NCBI Refseq,209,NC_005263,728,48177,100,TRUE
Burkholderia phage Bcep22 (Burkholderia cenocepacia phage Bcep22),2883944,phage,NCBI Refseq,209,NC_005262,3986,63882,100,TRUE
Burkholderia phage Bcep43,2883945,phage,NCBI Refseq,209,NC_005342,703,48024,100,TRUE
Burkholderia phage Bcep781,2883946,phage,NCBI Refseq,209,NC_004333,748,48247,100,TRUE
Burkholderia phage BcepC6B,2883949,phage,NCBI Refseq,209,NC_005887,499,42415,100,TRUE
Bacillus phage Finn,2884419,phage,NCBI Refseq,209,NC_020480,870,50161,100,TRUE
Bacillus phage G,2884420,phage,NCBI Refseq,209,NC_023719,1509,497513,100,TRUE
Bacillus phage Glittering,2884421,phage,NCBI Refseq,209,NC_022766,638,49246,100,TRUE
Bacillus phage IEBH,2884422,phage,NCBI Refseq,209,NC_011167,3747,53104,100,TRUE
Bacillus phage PBS1,2884423,phage,NCBI Refseq,209,NC_043027,3720,252197,100,TRUE
Bacillus phage phi29,2884424,phage,NCBI Refseq,209,NC_011048,1602,19282,100,TRUE
Bacillus phage Riggi,2884426,phage,NCBI Refseq,209,NC_022765,833,49836,100,TRUE
Bacillus phage SPO1,2884427,phage,NCBI Refseq,209,NC_011421,2396,132562,100,TRUE
Bacillus phage Taylor,2884430,phage,NCBI Refseq,209,NC_041858,74,49492,100,TRUE
Bacillus phage vB_BtS_BMBtp2,2884431,phage,NCBI Refseq,209,NC_019912,2021,36932,100,TRUE
Bacillus phage WBeta,2885908,phage,NCBI Refseq,209,NC_007734,444,40867,100,TRUE
Bordetella phage BPP-1,2885909,phage,NCBI Refseq,209,NC_005357,506,42493,100,TRUE
Campylobacter phage CPX,2885911,phage,NCBI Refseq,209,NC_016562,2395,132662,100,TRUE
Burkholderia phage BcepF1,2886897,phage,NCBI Refseq,209,NC_009015,2603,72415,100,TRUE
Burkholderia phage BcepIL02,2886898,phage,NCBI Refseq,209,NC_012743,3969,62715,100,TRUE
Burkholderia phage BcepMigl,2886899,phage,NCBI Refseq,209,NC_019917,3990,62952,100,TRUE
Enterobacter phage F20,2886900,phage,NCBI Refseq,209,NC_043469,3627,51543,100,TRUE
Escherichia phage Cba120,2886902,phage,NCBI Refseq,209,NC_016570,3324,157304,100,TRUE
Escherichia phage Eps7,2886918,phage,NCBI Refseq,209,NC_010583,2308,111382,100,TRUE
Escherichia phage Jk06,2886922,phage,NCBI Refseq,209,NC_007291,1155,46072,100,TRUE
Escherichia phage N4,2886925,phage,NCBI Refseq,209,NC_008720,4029,70153,100,TRUE
Escherichia phage P1,2886926,phage,NCBI Refseq,209,NC_005856,2345,94800,100,TRUE
Escherichia phage phiKP26,2886927,phage,NCBI Refseq,209,NC_042038,1070,47285,100,TRUE
Escherichia phage phiX174,2886930,phage,NCBI Refseq,209,NC_001422,1570,5386,100,TRUE
Staphylococcus virus G1,292029,phage,NCBI Refseq,209,NC_007066,3151,138715,100,TRUE
Vibrio phage KSF1,292443,phage,NCBI Refseq,209,NC_006294,1442,7107,100,TRUE
Escherichia phage JS98,293178,phage,NCBI Refseq,209,NC_010105,2997,170523,100,TRUE
Salmonella phage SS3e,293644,phage,NCBI Refseq,209,NC_006940,1885,40793,100,TRUE
Bacillus phage BCASJ1c,294382,phage,NCBI Refseq,209,NC_006557,489,41092,100,TRUE
Flavobacterium phage 11b,294631,phage,NCBI Refseq,209,NC_006356,1977,36012,100,TRUE
Lactobacillus virus LLKu,297254,phage,NCBI Refseq,209,NC_022989,1410,31080,100,TRUE
Lactobacillus virus LP65,298338,phage,NCBI Refseq,209,NC_006565,2399,131522,100,TRUE
Acidianus filamentous virus 2,300186,phage,NCBI Refseq,209,NC_009884,1327,31787,100,TRUE
Streptococcus virus 2972,306323,phage,NCBI Refseq,209,NC_007019,2095,34704,100,TRUE
Bacillus phage GIL16c,307240,phage,NCBI Refseq,209,NC_006945,1476,14844,100,TRUE
Staphylococcus phage 812,307898,phage,NCBI Refseq,209,NC_029080,3179,142096,100,TRUE
Acidianus rod-shaped virus 1,309181,phage,NCBI Refseq,209,NC_009965,1617,24655,100,TRUE
Listonella phage phiHSIC,310539,phage,NCBI Refseq,209,NC_006953,2226,37966,100,TRUE
Chlamydia phage 4,313629,phage,NCBI Refseq,209,NC_007461,1510,4530,100,TRUE
Lactococcus virus sk1,31532,phage,NCBI Refseq,209,NC_001835,1300,28451,100,TRUE
Escherichia phage RB3,31533,phage,NCBI Refseq,209,NC_025419,2852,168402,100,TRUE
Pseudomonas virus D3,31535,phage,NCBI Refseq,209,NC_002484,3560,56426,100,TRUE
Lactococcus virus c2,31537,phage,NCBI Refseq,209,NC_001706,1631,22172,100,TRUE
Acidianus two-tailed virus,315953,phage,NCBI Refseq,209,NC_007409,3991,62730,100,TRUE
Lactococcus phage BK5-T,31754,phage,NCBI Refseq,209,NC_002796,1912,40003,100,TRUE
Mycobacterium virus L5,31757,phage,NCBI Refseq,209,NC_001335,3805,52297,100,TRUE
Enterobacteria phage PR4,318595,phage,NCBI Refseq,209,NC_007451,1472,14954,100,TRUE
Gordonia phage GTE5,319522,phage,NCBI Refseq,209,NC_016434,3895,65839,100,TRUE
Staphylococcus phage PT1028,320831,phage,NCBI Refseq,209,NC_007045,1485,15603,100,TRUE
Staphylococcus phage 66,320832,phage,NCBI Refseq,209,NC_007046,56,18199,96.47,FALSE
Staphylococcus virus 69,320834,phage,NCBI Refseq,209,NC_007048,540,42732,100,TRUE
Staphylococcus virus 53,320835,phage,NCBI Refseq,209,NC_007049,336,43883,100,TRUE
Staphylococcus phage 2638A,320836,phage,NCBI Refseq,209,NC_007051,386,41318,100,TRUE
Staphylococcus virus 42e,320837,phage,NCBI Refseq,209,NC_007052,1101,45861,100,TRUE
Staphylococcus virus 47,320839,phage,NCBI Refseq,209,NC_007054,1020,44777,100,TRUE
Staphylococcus virus 37,320840,phage,NCBI Refseq,209,NC_007055,293,43681,100,TRUE
Staphylococcus virus EW,320841,phage,NCBI Refseq,209,NC_007056,900,45286,100,TRUE
Staphylococcus virus 96,320842,phage,NCBI Refseq,209,NC_007057,307,43576,100,TRUE
Staphylococcus phage ROSA,320843,phage,NCBI Refseq,209,NC_007058,110,43155,100,TRUE
Staphylococcus virus 71,320844,phage,NCBI Refseq,209,NC_007059,191,43114,100,TRUE
Staphylococcus virus 55,320845,phage,NCBI Refseq,209,NC_007060,575,41902,100,TRUE
Staphylococcus virus 29,320846,phage,NCBI Refseq,209,NC_007061,172,42802,100,TRUE
Staphylococcus virus 52a,320847,phage,NCBI Refseq,209,NC_007062,403,41690,100,TRUE
Staphylococcus virus 88,320848,phage,NCBI Refseq,209,NC_007063,94,43231,100,TRUE
Staphylococcus virus 92,320849,phage,NCBI Refseq,209,NC_007064,492,42431,100,TRUE
Staphylococcus virus X2,320850,phage,NCBI Refseq,209,NC_007065,146,43440,100,TRUE
Aeromonas virus 31,321023,phage,NCBI Refseq,209,NC_007022,3051,172963,100,TRUE
Xanthomonas phage Xp15,322855,phage,NCBI Refseq,209,NC_007024,3367,55770,100,TRUE
Staphylococcus virus phiETA2,326036,phage,NCBI Refseq,209,NC_008798,99,43265,100,TRUE
Staphylococcus virus phiETA3,326037,phage,NCBI Refseq,209,NC_008799,96,43282,100,TRUE
Xanthomonas virus OP1,329254,phage,NCBI Refseq,209,NC_007709,341,43785,100,TRUE
Escherichia virus RB16,329381,phage,NCBI Refseq,209,NC_014467,2941,176788,100,TRUE
Escherichia virus BZ13,329853,phage,NCBI Refseq,209,NC_001426,1527,3466,100,TRUE
Salmonella phage SE1 (in:P22virus),329864,phage,NCBI Refseq,209,NC_011802,615,41941,100,TRUE
Vibrio phage VP4,329886,phage,NCBI Refseq,209,NC_007149,1713,39503,100,TRUE
Listeria virus P100,330395,phage,NCBI Refseq,209,NC_007610,2410,131384,100,TRUE
Listeria phage B025,330396,phage,NCBI Refseq,209,NC_009812,533,42653,100,TRUE
Listeria phage B054,330397,phage,NCBI Refseq,209,NC_009813,705,48172,100,TRUE
Listeria phage P35,330398,phage,NCBI Refseq,209,NC_009814,1984,35822,100,TRUE
Listeria phage A006,330399,phage,NCBI Refseq,209,NC_009815,2131,38124,100,TRUE
Yersinia phage phiR1-37,331278,phage,NCBI Refseq,209,NC_016163,343,262391,100,TRUE
Xanthomonas phage OP2,331627,phage,NCBI Refseq,209,NC_007710,1051,46643,100,TRUE
Burkholderia virus phi52237,332032,phage,NCBI Refseq,209,NC_007145,2245,37639,100,TRUE
Stenotrophomonas phage SMA9,334856,phage,NCBI Refseq,209,NC_007189,1465,6907,100,TRUE
Burkholderia phage KS9,335797,phage,NCBI Refseq,209,NC_013055,1929,39896,100,TRUE
Halorubrum phage HF2,33771,phage,NCBI Refseq,209,NC_003345,2753,77672,100,TRUE
Escherichia phage ID21,338101,phage,NCBI Refseq,209,NC_007818,1554,6068,100,TRUE
Escherichia phage ID32,338102,phage,NCBI Refseq,209,NC_007819,1553,6071,100,TRUE
Escherichia phage NC35,338103,phage,NCBI Refseq,209,NC_007820,1542,6039,100,TRUE
Escherichia phage WA45,338105,phage,NCBI Refseq,209,NC_007822,84,6068,99.32,FALSE
Escherichia phage NC28,338106,phage,NCBI Refseq,209,NC_007823,1552,6065,100,TRUE
Escherichia phage ID62,338107,phage,NCBI Refseq,209,NC_007824,1541,6051,100,TRUE
Escherichia phage ID52,338108,phage,NCBI Refseq,209,NC_007825,1543,5538,100,TRUE
Escherichia phage NC29,338110,phage,NCBI Refseq,209,NC_007827,1504,6259,100,TRUE
Actinomyces virus Av1,338473,phage,NCBI Refseq,209,NC_009643,1670,17171,100,TRUE
Bacteriophage APSE-2,340054,phage,NCBI Refseq,209,NC_011551,1933,39867,100,TRUE
Microcystis virus Ma-LMM01,340435,phage,NCBI Refseq,209,NC_008562,3254,162109,100,TRUE
Pasteurella virus F108,342564,phage,NCBI Refseq,209,NC_008193,1376,30505,100,TRUE
Escherichia phage phiV10,343516,phage,NCBI Refseq,209,NC_007804,1829,39104,100,TRUE
Escherichia virus K1E,344022,phage,NCBI Refseq,209,NC_007637,903,45251,100,TRUE
Bacillus phage Fah,345922,phage,NCBI Refseq,209,NC_007814,2229,37974,100,TRUE
Acidianus filamentous virus 3,346881,phage,NCBI Refseq,209,NC_010155,1859,40449,100,TRUE
Acidianus filamentous virus 6,346882,phage,NCBI Refseq,209,NC_010152,1716,39577,100,TRUE
Acidianus filamentous virus 7,346883,phage,NCBI Refseq,209,NC_010153,2019,36895,100,TRUE
Acidianus filamentous virus 8,346884,phage,NCBI Refseq,209,NC_010154,2141,38179,100,TRUE
Pseudomonas phage F10,347324,phage,NCBI Refseq,209,NC_007805,1810,39199,100,TRUE
Pseudomonas phage 73,347325,phage,NCBI Refseq,209,NC_007806,163,42999,100,TRUE
Pseudomonas virus 119X,347326,phage,NCBI Refseq,209,NC_007807,138,43365,100,TRUE
Pseudomonas phage PA11,347327,phage,NCBI Refseq,209,NC_007808,848,49639,100,TRUE
Pseudomonas virus M6,347328,phage,NCBI Refseq,209,NC_007809,4199,59446,100,TRUE
Pseudomonas phage F8,347329,phage,NCBI Refseq,209,NC_007810,3871,66015,100,TRUE
Pseudomonas phage PA7,347330,phage,NCBI Refseq,209,NC_042060,167,266743,100,TRUE
Bacillus phage Gamma,347962,phage,NCBI Refseq,209,NC_007458,2184,37253,100,TRUE
Salmonella phage epsilon34,348058,phage,NCBI Refseq,209,NC_011976,187,43016,100,TRUE
Burkholderia phage Bcep176,348137,phage,NCBI Refseq,209,NC_007497,1025,44856,100,TRUE
Mycoplasma virus P1,35238,phage,NCBI Refseq,209,NC_002515,1501,11660,100,TRUE
Lactococcus phage Tuc2009,35241,phage,NCBI Refseq,209,NC_002703,2120,38347,100,TRUE
Escherichia virus H8,352889,phage,NCBI Refseq,209,NC_042307,2270,104373,100,TRUE
Pseudomonas virus phiCTX (Pseudomonas aeruginosa phage phi CTX),35343,phage,NCBI Refseq,209,NC_003278,2006,35580,100,TRUE
Streptococcus phage T12,35344,phage,NCBI Refseq,209,NC_028700,2228,37976,100,TRUE
Lactococcus phage TP901-1,35345,phage,NCBI Refseq,209,NC_002747,2241,37667,100,TRUE
Lactococcus phage P335 sensu lato,354260,phage,NCBI Refseq,209,NC_004746,2040,36596,100,TRUE
Escherichia virus Rtp,355246,phage,NCBI Refseq,209,NC_007603,1165,46219,100,TRUE
Staphylococcus virus 108PVL (Staphylococcus aureus bacteriophage phiPVL(108)),360398,phage,NCBI Refseq,209,NC_008689,1024,44857,100,TRUE
Enterobacteria phage RB68,36339,phage,NCBI Refseq,209,NC_027979,32,168401,100,TRUE
Lactococcus virus bIL67,36343,phage,NCBI Refseq,209,NC_001629,1622,22195,100,TRUE
Lactobacillus phage KC5a,363555,phage,NCBI Refseq,209,NC_007924,2128,38239,100,TRUE
Geobacillus phage GBSV1,365048,phage,NCBI Refseq,209,NC_008376,2107,34683,100,TRUE
Yersinia phage Berlin,369257,phage,NCBI Refseq,209,NC_008694,52,38564,97.08,FALSE
Streptomyces phage mu1/6,370623,phage,NCBI Refseq,209,NC_007967,2144,38194,100,TRUE
Lactobacillus phage JCL1032,37105,phage,NCBI Refseq,209,NC_019456,666,49433,100,TRUE
Streptococcus phage M102,372457,phage,NCBI Refseq,209,NC_012884,1418,31147,100,TRUE
Sodalis phage phiSG1,373126,phage,NCBI Refseq,209,NC_007902,3821,52162,100,TRUE
Mycobacterium virus 244,373403,phage,NCBI Refseq,209,NC_008194,2650,74483,100,TRUE
Mycobacterium phage Catera,373404,phage,NCBI Refseq,209,NC_008207,3094,153766,100,TRUE
Mycobacterium virus Che12,373405,phage,NCBI Refseq,209,NC_008203,3645,52047,100,TRUE
Mycobacterium phage Cooper,373406,phage,NCBI Refseq,209,NC_008195,4005,70654,100,TRUE
Mycobacterium virus Halo,373407,phage,NCBI Refseq,209,NC_008202,514,42289,100,TRUE
Mycobacterium phage Orion,373409,phage,NCBI Refseq,209,NC_008197,4081,68427,100,TRUE
Mycobacterium phage PBI1,373410,phage,NCBI Refseq,209,NC_008198,3983,64494,100,TRUE
Mycobacterium phage PLot,373411,phage,NCBI Refseq,209,NC_008200,3978,64787,100,TRUE
Mycobacterium virus PMC,373412,phage,NCBI Refseq,209,NC_008205,3533,56692,100,TRUE
Mycobacterium phage Pipefish,373413,phage,NCBI Refseq,209,NC_008199,4112,69059,100,TRUE
Mycobacterium phage Qyrzula,373414,phage,NCBI Refseq,209,NC_008204,3915,67188,100,TRUE
Mycobacterium phage Wildcat,373415,phage,NCBI Refseq,209,NC_008206,2727,78296,100,TRUE
Streptomyces virus TG1,374422,phage,NCBI Refseq,209,NC_018853,1873,40474,100,TRUE
Propionibacterium phage PA6,376758,phage,NCBI Refseq,209,NC_009541,1212,29739,100,TRUE
Mannheimia virus PHL101,376820,phage,NCBI Refseq,209,NC_008201,2111,34525,100,TRUE
Stx2-converting phage 86 (Stx2-converting bacteriophage 8),379329,phage,NCBI Refseq,209,NC_008464,4403,60238,100,TRUE
Staphylococcus virus phiMR11,379501,phage,NCBI Refseq,209,NC_010147,162,43011,100,TRUE
Prochlorococcus phage P-GSP1,382262,phage,NCBI Refseq,209,NC_020878,1011,44945,100,TRUE
Prochlorococcus phage P-SSP3,382273,phage,NCBI Refseq,209,NC_020874,1163,46198,100,TRUE
Synechococcus phage syn9,382359,phage,NCBI Refseq,209,NC_008296,2943,177300,100,TRUE
Lactococcus phage Q54,382685,phage,NCBI Refseq,209,NC_008364,1251,26537,100,TRUE
Ralstonia phage RSM1,384359,phage,NCBI Refseq,209,NC_008574,1494,9004,100,TRUE
Ralstonia phage RSS1 (Ralstonia solanacearum phage RSS1),384360,phage,NCBI Refseq,209,NC_008575,4,6662,99.77,FALSE
Corynebacterium phage P1201,384848,phage,NCBI Refseq,209,NC_009816,4006,70579,100,TRUE
Pseudomonas phage LKD16,386792,phage,NCBI Refseq,209,NC_009935,117,43200,100,TRUE
Pseudomonas phage LKA1,386793,phage,NCBI Refseq,209,NC_009936,416,41593,100,TRUE
Staphylococcus virus phiNM1,387907,phage,NCBI Refseq,209,NC_008583,200,43128,100,TRUE
Staphylococcus virus phiNM2,387908,phage,NCBI Refseq,209,NC_028913,199,43145,100,TRUE
Staphylococcus phage phiNM3,387909,phage,NCBI Refseq,209,NC_008617,238,44061,100,TRUE
Staphylococcus virus phiNM4,387910,phage,NCBI Refseq,209,NC_028864,103,43189,100,TRUE
Lactococcus virus KSY1,388452,phage,NCBI Refseq,209,NC_009817,2735,79232,100,TRUE
Pseudomonas virus DMS3,389469,phage,NCBI Refseq,209,NC_008717,2032,36415,100,TRUE
Lactobacillus phage PL-1,39103,phage,NCBI Refseq,209,NC_022757,1782,38880,100,TRUE
Aeromonas virus phiO18P,393598,phage,NCBI Refseq,209,NC_009542,2078,33985,100,TRUE
Bacillus virus 1,396034,phage,NCBI Refseq,209,NC_009737,2093,35055,100,TRUE
Clostridium phage phiSM101,396359,phage,NCBI Refseq,209,NC_008265,2129,38092,100,TRUE
Pseudomonas virus MP22,397353,phage,NCBI Refseq,209,NC_009818,2033,36409,100,TRUE
Escherichia virus Qbeta,39803,phage,NCBI Refseq,209,NC_001890,1525,4215,100,TRUE
Escherichia virus FI,39804,phage,NCBI Refseq,209,NC_028902,1523,4184,100,TRUE
Lactococcus phage 936,39838,phage,NCBI Refseq,209,NC_049346,1249,27302,100,TRUE
Staphylococcus virus CNPH82,398839,phage,NCBI Refseq,209,NC_008722,152,43420,100,TRUE
Escherichia phage V5,399183,phage,NCBI Refseq,209,NC_011041,3143,137947,100,TRUE
Staphylococcus virus PH15,399185,phage,NCBI Refseq,209,NC_008723,250,44041,100,TRUE
Phormidium virus WMP4,400567,phage,NCBI Refseq,209,NC_008367,425,40938,100,TRUE
Streptococcus phage P9,403905,phage,NCBI Refseq,209,NC_009819,1845,40539,100,TRUE
Listeria phage A118,40521,phage,NCBI Refseq,209,NC_003216,446,40834,100,TRUE
Listeria phage A500,40522,phage,NCBI Refseq,209,NC_009810,1779,38867,100,TRUE
Listeria virus A511,40523,phage,NCBI Refseq,209,NC_009811,3149,137619,100,TRUE
Staphylococcus virus 80,405947,phage,NCBI Refseq,209,NC_030652,599,42140,100,TRUE
Ralstonia virus RSA1,406340,phage,NCBI Refseq,209,NC_009382,1793,38760,100,TRUE
Thermus phage phiYS40,407392,phage,NCBI Refseq,209,NC_008584,3120,152372,100,TRUE
Streptococcus phage SMP,413066,phage,NCBI Refseq,209,NC_008721,1980,36019,100,TRUE
Enterobacteria phage cdtI,414970,phage,NCBI Refseq,209,NC_009514,1090,47021,100,TRUE
Archaeal BJ1 virus,416419,phage,NCBI Refseq,209,NC_008695,605,42271,100,TRUE
Erwinia amylovora phage Era103,418443,phage,NCBI Refseq,209,NC_009014,960,45445,100,TRUE
Streptococcus phage phi3396,423476,phage,NCBI Refseq,209,NC_009018,2150,38528,100,TRUE
Salmonella phage Vi II-E1,424716,phage,NCBI Refseq,209,NC_010495,921,45051,100,TRUE
Salmonella phage SETP3,424944,phage,NCBI Refseq,209,NC_009232,544,42572,100,TRUE
Salmonella phage SETP7,424947,phage,NCBI Refseq,209,NC_022754,537,42749,100,TRUE
Salmonella phage SETP13,424949,phage,NCBI Refseq,209,NC_022752,527,42665,100,TRUE
Staphylococcus phage phi2958PVL (phi2958PVL),430796,phage,NCBI Refseq,209,NC_011344,1066,47342,100,TRUE
Escherichia phage HK106,432198,phage,NCBI Refseq,209,NC_019768,357,41468,100,TRUE
Escherichia phage HK542,432200,phage,NCBI Refseq,209,NC_019769,1777,38964,100,TRUE
Escherichia phage HK544,432201,phage,NCBI Refseq,209,NC_019767,1976,40155,100,TRUE
Cyanophage PP,434346,phage,NCBI Refseq,209,NC_022751,504,42480,100,TRUE
Lactococcus phage r1t,43685,phage,NCBI Refseq,209,NC_004302,2076,33350,100,TRUE
Burkholderia phage BcepGomr,437329,phage,NCBI Refseq,209,NC_009447,3812,52414,100,TRUE
